Work Order Number,Primary Resident,Created At,Amount,Resident Requested
100922-1,"Moore, Samantha U.",2022-11-09 00:00:00,0.0,Yes
100923-1,"Moore, Samantha U.",2022-11-09 00:00:00,0.0,Yes
100924-1,"Moore, Samantha U.",2022-11-09 00:00:00,0.0,Yes
100930-1,"Turner, Douglas Q.",2022-11-09 00:00:00,0.0,No
100937-1,"Gray, Thomas V.",2022-11-09 00:00:00,0.0,No
101050-1,"Jones, Jonathan M.",2022-11-14 00:00:00,0.0,Yes
101152-1,"Murphy, Walter Y.",2022-11-16 00:00:00,0.0,No
101185-1,"Sanchez, Dennis W.",2022-11-17 00:00:00,0.0,Yes
101275-1,"Thompson, Adam B.",2022-11-20 00:00:00,0.0,Yes
101461-1,Business Tenant 11,2022-11-28 00:00:00,0.0,No
101521-1,"Mitchell, Barbara K.",2022-11-30 00:00:00,0.0,Yes
101627-1,"Nguyen, Sharon A.",2022-12-02 00:00:00,0.0,Yes
101680-1,"White, Kyle G.",2022-12-03 00:00:00,0.0,Yes
101693-1,"Ramos, Maria L.",2022-12-04 00:00:00,0.0,Yes
101777-1,"Smith, Ashley M.",2022-12-07 00:00:00,0.0,No
101850-1,"Ramos, Maria L.",2022-12-10 00:00:00,0.0,Yes
101856-1,"Gray, Thomas V.",2022-12-10 00:00:00,0.0,Yes
101862-1,"Rivera, Nathan M.",2022-12-11 00:00:00,0.0,Yes
101898-1,"Rogers, Evelyn Q.",2022-12-12 00:00:00,0.0,Yes
102449-1,"Robinson, Aaron A.",2022-12-28 00:00:00,0.0,Yes
102592-1,"White, Kyle G.",2023-01-03 00:00:00,0.0,Yes
102599-1,Business Tenant 11,2023-01-03 00:00:00,0.0,No
102745-1,"Baker, Carol V.",2023-01-06 00:00:00,0.0,Yes
103099-1,"Jackson, Joseph S.",2023-01-18 00:00:00,0.0,Yes
103348-1,"Cook, Victoria U.",2023-01-26 00:00:00,0.0,Yes
103567-1,"Chavez, Christopher N.",2023-02-06 00:00:00,0.0,Yes
103596-1,"Morales, Richard A.",2023-02-06 00:00:00,0.0,Yes
103727-1,"Morales, Richard A.",2023-02-11 00:00:00,0.0,Yes
103728-1,"Morales, Richard A.",2023-02-11 00:00:00,0.0,Yes
104584-1,"Martinez, Paul C.",2023-03-15 00:00:00,0.0,No
104586-1,"Bennett, James J.",2023-03-15 00:00:00,0.0,Yes
104813-1,"Baker, Cynthia Y.",2023-03-24 00:00:00,0.0,Yes
104842-1,"Thompson, Benjamin K.",2023-03-25 00:00:00,0.0,Yes
104843-1,"Thompson, Benjamin K.",2023-03-25 00:00:00,0.0,Yes
104869-1,"Nelson, Jose V.",2023-03-26 00:00:00,0.0,Yes
105345-1,"Morales, Richard A.",2023-04-12 00:00:00,0.0,Yes
105359-1,"Jones, Jacob Y.",2023-04-12 00:00:00,0.0,Yes
105394-1,"Jones, Jacob Y.",2023-04-12 00:00:00,0.0,Yes
105706-1,"Flores, Christine N.",2023-04-25 00:00:00,0.0,Yes
105746-1,"Howard, Lauren B.",2023-04-27 00:00:00,0.0,Yes
105753-1,"Ortiz, Sandra C.",2023-04-27 00:00:00,0.0,Yes
105788-1,"Ortiz, Sandra C.",2023-04-28 00:00:00,0.0,Yes
105830-1,"Carter, Nicole K.",2023-04-30 00:00:00,0.0,Yes
105831-1,"Carter, Nicole K.",2023-04-30 00:00:00,0.0,Yes
105854-1,"Garcia, Donald W.",2023-05-01 00:00:00,0.0,Yes
105859-1,"Campbell, Susan E.",2023-05-01 00:00:00,0.0,Yes
106311-1,"Roberts, Peter S.",2023-05-16 00:00:00,0.0,Yes
106582-1,"Wood, Alexander R.",2023-05-26 00:00:00,0.0,Yes
106820-1,"Harris, Michael V.",2023-06-02 00:00:00,0.0,Yes
106915-1,"Smith, Matthew K.",2023-06-05 00:00:00,0.0,Yes
107048-1,"Turner, Kelly E.",2023-06-08 00:00:00,0.0,Yes
107069-1,"Davis, Daniel T.",2023-06-09 00:00:00,0.0,No
107379-1,"Cabral Nunez, Stephen E.",2023-06-22 00:00:00,0.0,Yes
107448-1,"Jones, Jacob Y.",2023-06-25 00:00:00,0.0,Yes
107478-1,"White, Kyle G.",2023-06-26 00:00:00,0.0,Yes
107747-1,"Evans, Jonathan F.",2023-07-04 00:00:00,0.0,Yes
108048-1,"Harris, Michael V.",2023-07-11 00:00:00,0.0,No
108089-1,"Thompson, Benjamin K.",2023-07-12 00:00:00,0.0,Yes
108179-1,"Lee, Gregory U.",2023-07-14 00:00:00,0.0,Yes
108273-1,"Harris, Michael V.",2023-07-16 00:00:00,0.0,Yes
108274-1,"Harris, Michael V.",2023-07-16 00:00:00,0.0,Yes
108292-1,Business Tenant 11,2023-07-17 00:00:00,0.0,Yes
108301-1,"Torres, Laura D.",2023-07-17 00:00:00,0.0,Yes
108330-1,"Campbell, Raymond U.",2023-07-18 00:00:00,0.0,Yes
108336-1,"Robinson, Aaron A.",2023-07-18 00:00:00,0.0,Yes
108504-1,"White, Kyle G.",2023-07-21 00:00:00,0.0,Yes
108549-1,"Gutierrez, Emma B.",2023-07-21 00:00:00,0.0,Yes
108558-1,"Rivera, Nathan M.",2023-07-22 00:00:00,0.0,Yes
108677-1,"Phillips, Frank T.",2023-07-25 00:00:00,0.0,Yes
108844-1,"Robinson, Evelyn L.",2023-07-29 00:00:00,0.0,Yes
108845-1,"Robinson, Evelyn L.",2023-07-29 00:00:00,0.0,Yes
108879-1,"Jones, Jacob Y.",2023-07-30 00:00:00,0.0,Yes
108880-1,"Jones, Jacob Y.",2023-07-30 00:00:00,0.0,Yes
108887-1,"Robinson, Evelyn L.",2023-07-30 00:00:00,0.0,Yes
108894-1,"White, Kyle G.",2023-07-31 00:00:00,0.0,Yes
108915-1,"White, Kyle G.",2023-07-31 00:00:00,0.0,Yes
109011-1,"Robinson, Evelyn L.",2023-08-02 00:00:00,0.0,Yes
109254-1,"Turner, Kelly E.",2023-08-07 00:00:00,0.0,Yes
109263-1,"Wood, Ryan T.",2023-08-07 00:00:00,0.0,Yes
109264-1,"Wood, Ryan T.",2023-08-07 00:00:00,0.0,Yes
109273-1,"Stewart, Christina P.",2023-08-07 00:00:00,0.0,Yes
109280-1,"Watson, Jack L.",2023-08-08 00:00:00,0.0,Yes
109284-1,"Anderson, Margaret F.",2023-08-08 00:00:00,0.0,Yes
109290-1,"Martin, Donna B.",2023-08-08 00:00:00,0.0,Yes
109294-1,"Howard, Lauren B.",2023-08-08 00:00:00,0.0,Yes
109335-1,"Morales, Douglas L.",2023-08-08 00:00:00,0.0,Yes
109355-1,"Gutierrez, Emma B.",2023-08-09 00:00:00,0.0,Yes
109381-1,"Morris, Jeffrey D.",2023-08-09 00:00:00,0.0,Yes
109382-1,"Morris, Jeffrey D.",2023-08-09 00:00:00,0.0,Yes
109443-1,"Robinson, Evelyn L.",2023-08-10 00:00:00,0.0,Yes
109444-1,"Robinson, Evelyn L.",2023-08-10 00:00:00,0.0,Yes
109445-1,"Robinson, Evelyn L.",2023-08-10 00:00:00,0.0,Yes
109526-1,"Kim, Nancy G.",2023-08-13 00:00:00,0.0,Yes
109590-1,"Mendoza, Matthew V.",2023-08-15 00:00:00,0.0,Yes
109628-1,"Morales, Richard A.",2023-08-15 00:00:00,0.0,Yes
109661-1,"Williams, Daniel V.",2023-08-16 00:00:00,0.0,Yes
109714-1,"Williams, Daniel V.",2023-08-17 00:00:00,0.0,Yes
109782-1,"Gonzalez, Kevin T.",2023-08-18 00:00:00,0.0,No
109923-1,"Gonzalez, Kevin T.",2023-08-22 00:00:00,0.0,No
110196-1,"Hernandez, William L.",2023-08-28 00:00:00,0.0,Yes
110427-1,"Harris, Michael V.",2023-09-04 00:00:00,0.0,Yes
110588-1,"Smith, Ashley M.",2023-09-07 00:00:00,0.0,Yes
111040-1,"Hernandez, William L.",2023-09-20 00:00:00,0.0,Yes
111204-1,"Ramirez, Joan M.",2023-09-26 00:00:00,0.0,Yes
111224-1,"Morgan, Patricia J.",2023-09-26 00:00:00,0.0,Yes
112292-1,"Robinson, Evelyn L.",2023-10-24 00:00:00,0.0,Yes
112308-1,"Bennett, James J.",2023-10-25 00:00:00,0.0,Yes
112345-1,"Moore, Dorothy W.",2023-10-25 00:00:00,0.0,Yes
112346-1,"Moore, Dorothy W.",2023-10-25 00:00:00,0.0,Yes
112523-1,"Torres, Emma F.",2023-10-30 00:00:00,0.0,Yes
113054-1,"Wood, Ryan T.",2023-11-12 00:00:00,0.0,Yes
113187-1,"Carter, David V.",2023-11-17 00:00:00,0.0,Yes
113188-1,"Carter, David V.",2023-11-17 00:00:00,0.0,Yes
113459-1,"Williams, Daniel V.",2023-11-28 00:00:00,0.0,Yes
113806-1,"Phillips, Frank T.",2023-12-06 00:00:00,0.0,Yes
113876-1,"Nguyen, Sharon A.",2023-12-08 00:00:00,0.0,Yes
113877-1,"Nguyen, Sharon A.",2023-12-08 00:00:00,0.0,Yes
113878-1,"Nguyen, Sharon A.",2023-12-08 00:00:00,0.0,Yes
113918-1,"Robinson, Evelyn L.",2023-12-09 00:00:00,0.0,Yes
113919-1,"Robinson, Evelyn L.",2023-12-09 00:00:00,0.0,Yes
114251-1,"Robinson, Aaron A.",2023-12-20 00:00:00,0.0,Yes
114255-1,"Davis, Daniel T.",2023-12-20 00:00:00,0.0,No
114265-1,"Rivera, Nathan M.",2023-12-20 00:00:00,0.0,Yes
114326-1,"Flores, Kenneth L.",2023-12-23 00:00:00,0.0,Yes
114483-1,"Stewart, Christina P.",2023-12-30 00:00:00,0.0,Yes
114484-1,"Morris, Adam F.",2023-12-30 00:00:00,0.0,Yes
114487-1,"Wood, Ryan T.",2023-12-30 00:00:00,0.0,Yes
114489-1,"Ruiz, George H.",2023-12-30 00:00:00,0.0,Yes
114561-1,"Jones, Jacob Y.",2024-01-02 00:00:00,0.0,Yes
114723-1,"Lewis, Kimberly T.",2024-01-05 00:00:00,0.0,Yes
114724-1,"Chavez, Christopher N.",2024-01-05 00:00:00,0.0,Yes
114753-1,"Phillips, Frank T.",2024-01-07 00:00:00,0.0,Yes
115367-1,"James, Timothy S.",2024-01-21 00:00:00,0.0,Yes
115489-1,"Salinas Cortes, Katherine R.",2024-01-24 00:00:00,0.0,No
115515-1,"Peterson, Julie G.",2024-01-24 00:00:00,0.0,Yes
115639-1,"Thompson, Judith M.",2024-01-28 00:00:00,0.0,Yes
115717-1,"Harris, Michael V.",2024-01-30 00:00:00,0.0,No
115766-1,"Scott, Andrew D.",2024-02-01 00:00:00,0.0,Yes
115853-1,"Morris, Jeffrey D.",2024-02-04 00:00:00,0.0,Yes
115863-1,"Scott, Andrew D.",2024-02-04 00:00:00,0.0,Yes
116025-1,"Gray, Anna H.",2024-02-09 00:00:00,0.0,Yes
116057-1,"Bailey, Deborah Q.",2024-02-12 00:00:00,0.0,Yes
116224-1,"Rivera, Nathan M.",2024-02-17 00:00:00,0.0,Yes
116793-1,"Wood, Ryan T.",2024-03-07 00:00:00,0.0,Yes
116830-1,"Mitchell, Barbara K.",2024-03-08 00:00:00,0.0,Yes
116833-1,"Mitchell, Sarah M.",2024-03-08 00:00:00,0.0,Yes
116836-1,"Cuevas Bermudez, Daniel H.",2024-03-08 00:00:00,0.0,Yes
116848-1,"Kim, Nancy G.",2024-03-08 00:00:00,0.0,Yes
116849-1,"Miller, Eric F.",2024-03-08 00:00:00,0.0,Yes
116855-1,"Mitchell, Barbara K.",2024-03-09 00:00:00,0.0,Yes
116856-1,"Cook, Nicholas J.",2024-03-09 00:00:00,0.0,Yes
116857-1,"Cuevas Bermudez, Daniel H.",2024-03-09 00:00:00,0.0,Yes
116858-1,"Wood, Ryan T.",2024-03-09 00:00:00,0.0,Yes
116859-1,"Morris, Adam F.",2024-03-09 00:00:00,0.0,Yes
116861-1,"Ramos, Maria L.",2024-03-09 00:00:00,0.0,Yes
116979-1,"Smith, Ashley M.",2024-03-13 00:00:00,0.0,Yes
117013-1,"Harris, Walter K.",2024-03-14 00:00:00,0.0,Yes
117014-1,"Cuevas Bermudez, Daniel H.",2024-03-14 00:00:00,0.0,Yes
117015-1,"Nelson, Anthony Y.",2024-03-14 00:00:00,0.0,Yes
117016-1,"Morris, Adam F.",2024-03-14 00:00:00,0.0,Yes
117121-1,"Roberts, Peter S.",2024-03-18 00:00:00,0.0,Yes
117159-1,"Roberts, Peter S.",2024-03-19 00:00:00,0.0,Yes
117246-1,"Roberts, Peter S.",2024-03-21 00:00:00,0.0,Yes
117276-1,"Morgan, Jessica W.",2024-03-22 00:00:00,0.0,Yes
117281-1,"Roberts, Peter S.",2024-03-22 00:00:00,0.0,Yes
117373-1,"Roberts, Peter S.",2024-03-25 00:00:00,0.0,Yes
117411-1,"Smith, Ashley M.",2024-03-26 00:00:00,0.0,Yes
118441-1,"Allen, Katherine D.",2024-04-23 00:00:00,0.0,Yes
118442-1,"Chavez, Christopher N.",2024-04-23 00:00:00,0.0,Yes
118460-1,"Thomas, Elizabeth E.",2024-04-23 00:00:00,0.0,Yes
118506-1,"Miller, Carol H.",2024-04-25 00:00:00,0.0,Yes
119176-1,"Morris, Adam F.",2024-05-14 00:00:00,0.0,Yes
119196-1,"Baker, Cynthia Y.",2024-05-14 00:00:00,0.0,Yes
119253-1,"Johnson, Rachel J.",2024-05-15 00:00:00,0.0,Yes
119267-1,"Evans, Jonathan F.",2024-05-16 00:00:00,0.0,Yes
119268-1,Business Tenant 1,2024-05-16 00:00:00,0.0,No
119375-1,"Wright, Michelle S.",2024-05-18 00:00:00,0.0,Yes
119386-1,"Peterson, Julie G.",2024-05-18 00:00:00,0.0,Yes
119471-1,"Ramirez, Joan M.",2024-05-20 00:00:00,0.0,Yes
119486-1,"Lee, Gregory U.",2024-05-21 00:00:00,0.0,Yes
119556-1,"Wilson, Karen T.",2024-05-22 00:00:00,0.0,Yes
119687-1,"Gomez, Linda U.",2024-05-28 00:00:00,0.0,Yes
119688-1,"Gomez, Linda U.",2024-05-28 00:00:00,0.0,Yes
119689-1,"Gomez, Linda U.",2024-05-28 00:00:00,0.0,Yes
119691-1,"Gomez, Linda U.",2024-05-28 00:00:00,0.0,Yes
119692-1,"Gomez, Linda U.",2024-05-28 00:00:00,0.0,Yes
119693-1,"Gomez, Linda U.",2024-05-28 00:00:00,0.0,Yes
119695-1,"Gomez, Linda U.",2024-05-28 00:00:00,0.0,Yes
119696-1,"Gomez, Linda U.",2024-05-28 00:00:00,0.0,Yes
119870-1,"Ortiz, Jack A.",2024-05-31 00:00:00,0.0,Yes
120129-1,"Torres, Laura D.",2024-06-06 00:00:00,0.0,Yes
120299-1,"Torres, Laura D.",2024-06-11 00:00:00,0.0,Yes
120396-1,"Flores, Christine N.",2024-06-13 00:00:00,0.0,Yes
120622-1,"Kim, Nancy G.",2024-06-18 00:00:00,0.0,No
120626-1,"Chavez, Christopher N.",2024-06-18 00:00:00,0.0,Yes
120634-1,"Harris, Walter K.",2024-06-18 00:00:00,0.0,Yes
120641-1,"Nelson, Anthony Y.",2024-06-18 00:00:00,0.0,Yes
120645-1,"Anderson, Margaret F.",2024-06-18 00:00:00,0.0,Yes
120650-1,"Stewart, Jonathan B.",2024-06-18 00:00:00,0.0,Yes
120653-1,"Robinson, Aaron A.",2024-06-18 00:00:00,0.0,Yes
120658-1,"Lopez, Rebecca V.",2024-06-19 00:00:00,0.0,Yes
120661-1,"Miller, Eric F.",2024-06-19 00:00:00,0.0,Yes
120662-1,"Morris, Adam F.",2024-06-19 00:00:00,0.0,Yes
120663-1,"Roberts, Edward U.",2024-06-19 00:00:00,0.0,Yes
120664-1,"Martinez, Zachary E.",2024-06-19 00:00:00,0.0,Yes
120665-1,"Martinez, Zachary E.",2024-06-19 00:00:00,0.0,Yes
120666-1,"Ruiz, George H.",2024-06-19 00:00:00,0.0,Yes
120668-1,"Jones, Jacob Y.",2024-06-19 00:00:00,0.0,Yes
120671-1,"Escobar Rios, Amy D.",2024-06-19 00:00:00,0.0,Yes
120672-1,"Escobar Rios, Amy D.",2024-06-19 00:00:00,0.0,Yes
120673-1,"Wood, Ryan T.",2024-06-19 00:00:00,0.0,Yes
120674-1,"Escobar Rios, Amy D.",2024-06-19 00:00:00,0.0,Yes
120680-1,"Clark, Brenda S.",2024-06-19 00:00:00,0.0,Yes
120681-1,"Clark, Brenda S.",2024-06-19 00:00:00,0.0,Yes
120686-1,"Ramirez, Joan M.",2024-06-19 00:00:00,0.0,Yes
120687-1,"Lopez, Rebecca V.",2024-06-19 00:00:00,0.0,Yes
120739-1,"Carter, Nicole K.",2024-06-20 00:00:00,0.0,Yes
120749-1,"Smith, Stephanie P.",2024-06-20 00:00:00,0.0,Yes
120762-1,"Hernandez, William L.",2024-06-21 00:00:00,0.0,Yes
120772-1,"Rivera, Nathan M.",2024-06-21 00:00:00,0.0,Yes
120789-1,"Mendoza, Matthew V.",2024-06-21 00:00:00,0.0,Yes
120808-1,"Scott, Andrew D.",2024-06-22 00:00:00,0.0,Yes
120815-1,"Lopez, Rebecca F.",2024-06-22 00:00:00,0.0,Yes
120821-1,"Scott, Andrew D.",2024-06-22 00:00:00,0.0,Yes
120865-1,"Garcia, Donald W.",2024-06-24 00:00:00,0.0,Yes
120867-1,"Escobar Rios, Amy D.",2024-06-24 00:00:00,0.0,Yes
120944-1,"Mitchell, Sarah M.",2024-06-25 00:00:00,0.0,Yes
121012-1,"Miller, Eric F.",2024-06-26 00:00:00,0.0,Yes
121020-1,"Martinez, Zachary N.",2024-06-27 00:00:00,0.0,Yes
121047-1,"Campbell, Larry G.",2024-06-27 00:00:00,0.0,Yes
121051-1,"Gutierrez, Anna M.",2024-06-27 00:00:00,0.0,Yes
121113-1,"Gutierrez, Laura P.",2024-06-28 00:00:00,0.0,Yes
121130-1,"Davis, Joshua R.",2024-06-29 00:00:00,0.0,Yes
121165-1,"Escobar Rios, Amy D.",2024-07-01 00:00:00,0.0,Yes
121223-1,"Roberts, Sandra Q.",2024-07-01 00:00:00,0.0,Yes
121279-1,"Gray, Anna Y.",2024-07-02 00:00:00,0.0,Yes
121280-1,"Gray, Anna Y.",2024-07-02 00:00:00,0.0,Yes
121282-1,"Gray, Anna Y.",2024-07-02 00:00:00,0.0,Yes
121314-1,"Escobar Rios, Amy D.",2024-07-03 00:00:00,0.0,Yes
121330-1,"Nguyen, Sharon A.",2024-07-03 00:00:00,0.0,Yes
121347-1,"Green, Amanda M.",2024-07-03 00:00:00,0.0,Yes
121411-1,"Gray, Anna Y.",2024-07-05 00:00:00,0.0,Yes
121412-1,"Gray, Anna Y.",2024-07-05 00:00:00,0.0,Yes
121511-1,"Howard, Lauren B.",2024-07-08 00:00:00,0.0,Yes
121622-1,"Ramirez, Joan M.",2024-07-10 00:00:00,0.0,Yes
121630-1,"Ortiz, Jack A.",2024-07-10 00:00:00,0.0,Yes
121631-1,"Ortiz, Jack A.",2024-07-10 00:00:00,0.0,Yes
121689-1,"Carter, Nicole K.",2024-07-12 00:00:00,0.0,Yes
121725-1,"Allen, Katherine D.",2024-07-12 00:00:00,0.0,Yes
121759-1,"Allen, Katherine D.",2024-07-14 00:00:00,0.0,Yes
121812-1,"Rodriguez, Christine A.",2024-07-15 00:00:00,0.0,Yes
121974-1,"Green, George D.",2024-07-18 00:00:00,0.0,Yes
121989-1,"Gutierrez, Anna M.",2024-07-19 00:00:00,0.0,Yes
122093-1,"Martinez, Zachary N.",2024-07-22 00:00:00,0.0,Yes
122118-1,"Wood, Ryan T.",2024-07-23 00:00:00,0.0,Yes
122132-1,"Stewart, Jonathan B.",2024-07-23 00:00:00,0.0,Yes
122133-1,"Mitchell, Barbara K.",2024-07-23 00:00:00,0.0,Yes
122141-1,"Anderson, Margaret F.",2024-07-23 00:00:00,0.0,Yes
122146-1,"Taylor, Susan Q.",2024-07-23 00:00:00,0.0,Yes
122171-1,"Hughes, Megan K.",2024-07-23 00:00:00,0.0,Yes
122182-1,"Miller, Eric F.",2024-07-24 00:00:00,0.0,Yes
122184-1,"Cuevas Bermudez, Daniel H.",2024-07-24 00:00:00,0.0,Yes
122187-1,"Williams, Scott B.",2024-07-24 00:00:00,0.0,Yes
122378-1,"Johnson, Gary L.",2024-07-28 00:00:00,0.0,Yes
122507-1,"Howard, Alexander D.",2024-07-30 00:00:00,0.0,Yes
122596-1,"Gonzalez, Kevin T.",2024-08-01 00:00:00,0.0,No
122642-1,"Hall, Kimberly F.",2024-08-02 00:00:00,0.0,Yes
122643-1,"Bailey, Kyle S.",2024-08-02 00:00:00,0.0,Yes
122668-1,"Hall, Kimberly F.",2024-08-02 00:00:00,0.0,Yes
122710-1,"Adams, Debra K.",2024-08-03 00:00:00,0.0,Yes
122758-1,"Gutierrez, Anna M.",2024-08-05 00:00:00,0.0,Yes
122762-1,"Ortiz, Jack A.",2024-08-05 00:00:00,0.0,Yes
123217-1,"Mendoza, Matthew V.",2024-08-14 00:00:00,0.0,Yes
123488-1,"Carter, David M.",2024-08-20 00:00:00,0.0,Yes
123533-1,"Clark, Brenda J.",2024-08-21 00:00:00,0.0,Yes
123540-1,Business Tenant 11,2024-08-21 00:00:00,0.0,Yes
124012-1,"Adams, Debra K.",2024-08-31 00:00:00,0.0,Yes
124190-1,"Howard, Alexander D.",2024-09-04 00:00:00,0.0,Yes
124320-1,"Watson, Jack L.",2024-09-06 00:00:00,0.0,Yes
125695-1,"Rodriguez, Christine A.",2024-10-08 00:00:00,0.0,Yes
125955-1,"Green, Kathleen B.",2024-10-14 00:00:00,0.0,Yes
126015-1,"Davis, Daniel T.",2024-10-15 00:00:00,0.0,Yes
126431-1,"Robinson, Aaron A.",2024-10-24 00:00:00,0.0,Yes
126856-1,"Morris, Judith B.",2024-11-02 00:00:00,0.0,Yes
127267-1,"Ortiz, Jack A.",2024-11-12 00:00:00,0.0,No
127474-1,"Mendoza, Matthew V.",2024-11-16 00:00:00,0.0,Yes
127890-1,"Cook, William W.",2024-11-25 00:00:00,0.0,Yes
127893-1,Business Tenant 1,2024-11-25 00:00:00,0.0,No
127896-1,"Anderson, Margaret F.",2024-11-25 00:00:00,0.0,Yes
127900-1,"Ward, Richard L.",2024-11-25 00:00:00,0.0,Yes
127910-1,"Johnson, Rachel J.",2024-11-25 00:00:00,0.0,Yes
128860-1,"Morris, Judith B.",2024-12-16 00:00:00,0.0,Yes
129008-1,"Ramos, Samuel N.",2024-12-19 00:00:00,0.0,Yes
129068-1,"Ramos, Mark J.",2024-12-21 00:00:00,0.0,Yes
129100-1,"Cabral Nunez, Stephen E.",2024-12-23 00:00:00,0.0,Yes
129486-1,"Richardson, Stephen Q.",2025-01-02 00:00:00,0.0,Yes
129492-1,"Wilson, Emily R.",2025-01-02 00:00:00,0.0,Yes
129512-1,"Escobar Rios, Amy D.",2025-01-02 00:00:00,0.0,Yes
129521-1,"White, Dennis J.",2025-01-02 00:00:00,0.0,No
129559-1,"Gutierrez, Anna M.",2025-01-03 00:00:00,0.0,Yes
129583-1,"Gray, Thomas V.",2025-01-03 00:00:00,0.0,Yes
129589-1,"Mitchell, Barbara K.",2025-01-03 00:00:00,0.0,Yes
129593-1,"Parker, Helen E.",2025-01-03 00:00:00,0.0,Yes
129602-1,"Mitchell, Sarah M.",2025-01-04 00:00:00,0.0,Yes
129739-1,"Taylor, Susan Q.",2025-01-06 00:00:00,0.0,Yes
129820-1,"Jones, Christina B.",2025-01-08 00:00:00,0.0,Yes
129845-1,"Gutierrez, Anna M.",2025-01-08 00:00:00,0.0,Yes
129863-1,"Nguyen, Patricia A.",2025-01-08 00:00:00,0.0,Yes
129952-1,"Wilson, Karen T.",2025-01-10 00:00:00,0.0,Yes
129958-1,"Hernandez, Victoria J.",2025-01-10 00:00:00,0.0,Yes
129959-1,"Richardson, Stephen Q.",2025-01-10 00:00:00,0.0,Yes
129961-1,"Campbell, Larry Q.",2025-01-10 00:00:00,0.0,Yes
129962-1,"Ramos, Samuel N.",2025-01-10 00:00:00,0.0,Yes
129964-1,"Adams, Debra K.",2025-01-10 00:00:00,0.0,Yes
129975-1,"Richardson, Stephen Q.",2025-01-10 00:00:00,0.0,No
129984-1,"Gray, Thomas V.",2025-01-10 00:00:00,0.0,Yes
130028-1,"Ramos, Samuel N.",2025-01-11 00:00:00,0.0,Yes
130030-1,"Hernandez, William L.",2025-01-11 00:00:00,0.0,Yes
130136-1,"Wilson, Donna P.",2025-01-13 00:00:00,0.0,No
130204-1,"Ramos, Mark J.",2025-01-14 00:00:00,0.0,Yes
130227-1,"Murphy, Michael B.",2025-01-14 00:00:00,0.0,No
130292-1,"Garcia, Donald W.",2025-01-15 00:00:00,0.0,No
130293-1,"Lopez, Rebecca V.",2025-01-15 00:00:00,0.0,Yes
130340-1,"Richardson, Stephen Q.",2025-01-16 00:00:00,0.0,Yes
130367-1,"Jackson, Joseph S.",2025-01-16 00:00:00,0.0,Yes
130376-1,"Robinson, Aaron A.",2025-01-16 00:00:00,0.0,Yes
130405-1,"Gutierrez, Anna M.",2025-01-17 00:00:00,0.0,Yes
130407-1,"Jackson, Joseph S.",2025-01-17 00:00:00,0.0,Yes
130408-1,"Hernandez, Victoria J.",2025-01-17 00:00:00,0.0,Yes
130411-1,"Adams, Debra K.",2025-01-17 00:00:00,0.0,Yes
130556-1,"Campbell, Larry G.",2025-01-20 00:00:00,0.0,Yes
130570-1,"Wilson, Donna P.",2025-01-21 00:00:00,0.0,Yes
130571-1,"Walker, Eric R.",2025-01-21 00:00:00,0.0,Yes
130572-1,"Lopez, Rebecca V.",2025-01-21 00:00:00,0.0,Yes
130600-1,"Escobar Rios, Amy D.",2025-01-21 00:00:00,0.0,Yes
130601-1,"Escobar Rios, Amy D.",2025-01-21 00:00:00,0.0,Yes
130602-1,"Escobar Rios, Amy D.",2025-01-21 00:00:00,0.0,Yes
130615-1,"Gomez, Linda U.",2025-01-21 00:00:00,0.0,Yes
130621-1,"Robinson, Aaron A.",2025-01-21 00:00:00,0.0,Yes
130632-1,"Walker, Eric R.",2025-01-21 00:00:00,0.0,Yes
130641-1,"Harris, Walter K.",2025-01-22 00:00:00,0.0,Yes
130648-1,"Lopez, Rebecca V.",2025-01-22 00:00:00,0.0,Yes
130665-1,"Gray, Anna Y.",2025-01-22 00:00:00,0.0,Yes
130722-1,"Campbell, Larry G.",2025-01-22 00:00:00,0.0,Yes
130728-1,"Lopez, Rebecca V.",2025-01-22 00:00:00,0.0,Yes
130737-1,"Mendoza, Matthew V.",2025-01-23 00:00:00,0.0,Yes
130744-1,"Wilson, Donna P.",2025-01-23 00:00:00,0.0,Yes
130785-1,"Lee, Gregory U.",2025-01-23 00:00:00,0.0,Yes
130792-1,"Mitchell, Barbara K.",2025-01-24 00:00:00,0.0,Yes
130798-1,"Mendoza, Matthew V.",2025-01-24 00:00:00,0.0,Yes
130803-1,"Smith, Stephanie P.",2025-01-24 00:00:00,0.0,Yes
130857-1,"Jackson, Joseph S.",2025-01-25 00:00:00,0.0,Yes
130858-1,"Cuevas Bermudez, Daniel H.",2025-01-25 00:00:00,0.0,Yes
130861-1,"Ramos, Samuel N.",2025-01-25 00:00:00,0.0,Yes
130888-1,"Ramirez, Joan M.",2025-01-26 00:00:00,0.0,Yes
130920-1,"Mendoza, Matthew V.",2025-01-27 00:00:00,0.0,Yes
130959-1,"Ortiz, Peter E.",2025-01-27 00:00:00,0.0,Yes
130981-1,"Mendoza, Matthew V.",2025-01-27 00:00:00,0.0,Yes
130983-1,"Murphy, Michael B.",2025-01-28 00:00:00,0.0,Yes
130986-1,"Lee, Gregory U.",2025-01-28 00:00:00,0.0,Yes
130997-1,"Gray, Anna Y.",2025-01-28 00:00:00,0.0,Yes
131037-1,"Mendoza, Matthew V.",2025-01-28 00:00:00,0.0,Yes
131040-1,"Jackson, Joseph S.",2025-01-29 00:00:00,0.0,Yes
